,Quarterly,eps_value,ticker
32,2014-09-30,$0.68,CRL
33,2014-06-30,$0.74,CRL
34,2014-03-31,$0.67,CRL
35,2013-12-31,$0.39,CRL
36,2013-09-30,$0.64,CRL
37,2013-06-30,$0.56,CRL
38,2013-03-31,$0.53,CRL
39,2012-12-31,$0.38,CRL
40,2012-09-30,$0.46,CRL
41,2012-06-30,$0.63,CRL
42,2012-03-31,$0.54,CRL
43,2011-12-31,$0.57,CRL
44,2011-09-30,$0.37,CRL
45,2011-06-30,$0.63,CRL
46,2011-03-31,$0.57,CRL
47,2010-12-31,$-5.46,CRL
48,2010-09-30,$-0.40,CRL
49,2010-06-30,$0.22,CRL
50,2010-03-31,$0.26,CRL
51,2009-12-31,$0.27,CRL
52,2009-09-30,$0.57,CRL
53,2009-06-30,$0.52,CRL
54,2009-03-31,$0.38,CRL
0,2022-09-30,$0.99,SCHW
1,2022-06-30,$0.87,SCHW
2,2022-03-31,$0.67,SCHW
3,2021-12-31,$0.77,SCHW
4,2021-09-30,$0.74,SCHW
5,2021-06-30,$0.59,SCHW
6,2021-03-31,$0.73,SCHW
7,2020-12-31,$0.58,SCHW
8,2020-09-30,$0.48,SCHW
9,2020-06-30,$0.48,SCHW
10,2020-03-31,$0.58,SCHW
11,2019-12-31,$0.62,SCHW
12,2019-09-30,$0.70,SCHW
13,2019-06-30,$0.66,SCHW
14,2019-03-31,$0.69,SCHW
15,2018-12-31,$0.65,SCHW
16,2018-09-30,$0.65,SCHW
17,2018-06-30,$0.60,SCHW
18,2018-03-31,$0.55,SCHW
19,2017-12-31,$0.41,SCHW
20,2017-09-30,$0.42,SCHW
21,2017-06-30,$0.39,SCHW
22,2017-03-31,$0.39,SCHW
23,2016-12-31,$0.37,SCHW
24,2016-09-30,$0.35,SCHW
25,2016-06-30,$0.30,SCHW
26,2016-03-31,$0.29,SCHW
27,2015-12-31,$0.28,SCHW
28,2015-09-30,$0.28,SCHW
29,2015-06-30,$0.25,SCHW
30,2015-03-31,$0.22,SCHW
31,2014-12-31,$0.24,SCHW
32,2014-09-30,$0.24,SCHW
33,2014-06-30,$0.23,SCHW
34,2014-03-31,$0.24,SCHW
35,2013-12-31,$0.23,SCHW
36,2013-09-30,$0.22,SCHW
37,2013-06-30,$0.18,SCHW
38,2013-03-31,$0.15,SCHW
39,2012-12-31,$0.15,SCHW
40,2012-09-30,$0.19,SCHW
41,2012-06-30,$0.20,SCHW
42,2012-03-31,$0.15,SCHW
43,2011-12-31,$0.12,SCHW
44,2011-09-30,$0.18,SCHW
45,2011-06-30,$0.20,SCHW
46,2011-03-31,$0.20,SCHW
47,2010-12-31,$0.11,SCHW
48,2010-09-30,$0.10,SCHW
49,2010-06-30,$0.17,SCHW
50,2010-03-31,$0.00,SCHW
51,2009-12-31,$0.14,SCHW
52,2009-09-30,$0.17,SCHW
53,2009-06-30,$0.18,SCHW
54,2009-03-31,$0.19,SCHW
0,2022-09-30,$7.38,CHTR
1,2022-06-30,$8.80,CHTR
2,2022-03-31,$6.90,CHTR
3,2021-12-31,$8.57,CHTR
4,2021-09-30,$6.50,CHTR
5,2021-06-30,$5.29,CHTR
6,2021-03-31,$4.11,CHTR
7,2020-12-31,$6.01,CHTR
8,2020-09-30,$3.90,CHTR
9,2020-06-30,$3.63,CHTR
10,2020-03-31,$1.86,CHTR
11,2019-12-31,$3.21,CHTR
12,2019-09-30,$1.74,CHTR
13,2019-06-30,$1.39,CHTR
14,2019-03-31,$1.11,CHTR
15,2018-12-31,$1.26,CHTR
16,2018-09-30,$2.11,CHTR
17,2018-06-30,$1.15,CHTR
18,2018-03-31,$0.70,CHTR
19,2017-12-31,$32.81,CHTR
20,2017-09-30,$0.19,CHTR
21,2017-06-30,$0.52,CHTR
22,2017-03-31,$0.57,CHTR
23,2016-12-31,$1.94,CHTR
24,2016-09-30,$0.69,CHTR
25,2016-06-30,$15.17,CHTR
26,2016-03-31,$-1.86,CHTR
27,2015-12-31,$-1.19,CHTR
28,2015-09-30,$0.53,CHTR
29,2015-06-30,$-1.21,CHTR
30,2015-03-31,$-0.81,CHTR
31,2014-12-31,$-0.49,CHTR
32,2014-09-30,$-0.54,CHTR
33,2014-06-30,$-0.47,CHTR
34,2014-03-31,$-0.39,CHTR
35,2013-12-31,$0.45,CHTR
36,2013-09-30,$-0.75,CHTR
37,2013-06-30,$-1.06,CHTR
38,2013-03-31,$-0.47,CHTR
39,2012-12-31,$-0.43,CHTR
40,2012-09-30,$-0.96,CHTR
41,2012-06-30,$-0.93,CHTR
42,2012-03-31,$-1.05,CHTR
43,2011-12-31,$-0.70,CHTR
44,2011-09-30,$-0.87,CHTR
45,2011-06-30,$-1.08,CHTR
46,2011-03-31,$-1.07,CHTR
47,2010-12-31,$-0.83,CHTR
48,2010-09-30,$-0.93,CHTR
49,2010-06-30,$-0.80,CHTR
50,2010-03-31,$0.23,CHTR
51,2009-12-31,$17.92,CHTR
52,2009-09-30,$-3.02,CHTR
53,2009-06-30,$-0.33,CHTR
54,2009-03-31,$-0.60,CHTR
0,2022-09-30,$5.78,CVX
1,2022-06-30,$5.95,CVX
2,2022-03-31,$3.22,CVX
3,2021-12-31,$2.63,CVX
4,2021-09-30,$3.19,CVX
5,2021-06-30,$1.60,CVX
6,2021-03-31,$0.72,CVX
7,2020-12-31,$-0.33,CVX
8,2020-09-30,$-0.12,CVX
9,2020-06-30,$-4.44,CVX
10,2020-03-31,$1.93,CVX
11,2019-12-31,$-3.48,CVX
12,2019-09-30,$1.36,CVX
13,2019-06-30,$2.27,CVX
14,2019-03-31,$1.39,CVX
15,2018-12-31,$1.95,CVX
16,2018-09-30,$2.11,CVX
17,2018-06-30,$1.78,CVX
18,2018-03-31,$1.90,CVX
19,2017-12-31,$1.64,CVX
20,2017-09-30,$1.03,CVX
21,2017-06-30,$0.77,CVX
22,2017-03-31,$1.41,CVX
23,2016-12-31,$0.22,CVX
24,2016-09-30,$0.68,CVX
25,2016-06-30,$-0.78,CVX
26,2016-03-31,$-0.39,CVX
27,2015-12-31,$-0.31,CVX
28,2015-09-30,$1.09,CVX
29,2015-06-30,$0.30,CVX
30,2015-03-31,$1.37,CVX
31,2014-12-31,$1.85,CVX
32,2014-09-30,$2.95,CVX
33,2014-06-30,$2.98,CVX
34,2014-03-31,$2.36,CVX
35,2013-12-31,$2.57,CVX
36,2013-09-30,$2.57,CVX
37,2013-06-30,$2.77,CVX
38,2013-03-31,$3.18,CVX
39,2012-12-31,$3.70,CVX
40,2012-09-30,$2.69,CVX
41,2012-06-30,$3.66,CVX
42,2012-03-31,$3.27,CVX
43,2011-12-31,$2.58,CVX
44,2011-09-30,$3.92,CVX
45,2011-06-30,$3.85,CVX
46,2011-03-31,$3.09,CVX
47,2010-12-31,$2.64,CVX
48,2010-09-30,$1.87,CVX
49,2010-06-30,$2.70,CVX
50,2010-03-31,$2.27,CVX
51,2009-12-31,$1.53,CVX
52,2009-09-30,$1.92,CVX
53,2009-06-30,$0.87,CVX
54,2009-03-31,$0.92,CVX
0,2022-09-30,$9.20,CMG
1,2022-06-30,$9.25,CMG
2,2022-03-31,$5.59,CMG
3,2021-12-31,$4.67,CMG
4,2021-09-30,$7.18,CMG
5,2021-06-30,$6.60,CMG
6,2021-03-31,$4.45,CMG
7,2020-12-31,$6.71,CMG
8,2020-09-30,$2.82,CMG
9,2020-06-30,$0.29,CMG
10,2020-03-31,$2.70,CMG
11,2019-12-31,$2.56,CMG
12,2019-09-30,$3.47,CMG
13,2019-06-30,$3.22,CMG
14,2019-03-31,$3.13,CMG
15,2018-12-31,$1.14,CMG
16,2018-09-30,$1.36,CMG
17,2018-06-30,$1.68,CMG
18,2018-03-31,$2.13,CMG
19,2017-12-31,$1.56,CMG
20,2017-09-30,$0.69,CMG
21,2017-06-30,$2.32,CMG
22,2017-03-31,$1.60,CMG
23,2016-12-31,$0.51,CMG
24,2016-09-30,$0.27,CMG
25,2016-06-30,$0.87,CMG
26,2016-03-31,$-0.88,CMG
27,2015-12-31,$2.18,CMG
28,2015-09-30,$4.59,CMG
29,2015-06-30,$4.45,CMG
30,2015-03-31,$3.88,CMG
31,2014-12-31,$3.84,CMG
32,2014-09-30,$4.15,CMG
33,2014-06-30,$3.50,CMG
34,2014-03-31,$2.64,CMG
35,2013-12-31,$2.54,CMG
36,2013-09-30,$2.66,CMG
37,2013-06-30,$2.82,CMG
38,2013-03-31,$2.45,CMG
39,2012-12-31,$1.95,CMG
40,2012-09-30,$2.27,CMG
41,2012-06-30,$2.56,CMG
42,2012-03-31,$1.97,CMG
43,2011-12-31,$1.81,CMG
44,2011-09-30,$1.90,CMG
45,2011-06-30,$1.59,CMG
46,2011-03-31,$1.46,CMG
47,2010-12-31,$1.47,CMG
48,2010-09-30,$1.52,CMG
49,2010-06-30,$1.46,CMG
50,2010-03-31,$1.19,CMG
51,2009-12-31,$0.99,CMG
52,2009-09-30,$1.08,CMG
53,2009-06-30,$1.10,CMG
54,2009-03-31,$0.78,CMG
0,2022-09-30,$1.94,CB
1,2022-06-30,$2.86,CB
2,2022-03-31,$4.59,CB
3,2021-12-31,$4.96,CB
4,2021-09-30,$4.18,CB
5,2021-06-30,$5.06,CB
6,2021-03-31,$5.07,CB
7,2020-12-31,$5.34,CB
8,2020-09-30,$2.63,CB
9,2020-06-30,$-0.73,CB
10,2020-03-31,$0.55,CB
11,2019-12-31,$2.58,CB
12,2019-09-30,$2.38,CB
13,2019-06-30,$2.50,CB
14,2019-03-31,$2.25,CB
15,2018-12-31,$0.79,CB
16,2018-09-30,$2.64,CB
17,2018-06-30,$2.76,CB
18,2018-03-31,$2.30,CB
19,2017-12-31,$3.26,CB
20,2017-09-30,$-0.15,CB
21,2017-06-30,$2.77,CB
22,2017-03-31,$2.31,CB
23,2016-12-31,$3.48,CB
24,2016-09-30,$2.88,CB
25,2016-06-30,$1.54,CB
26,2016-03-31,$0.97,CB
27,2015-12-31,$2.09,CB
28,2015-09-30,$1.62,CB
29,2015-06-30,$2.86,CB
30,2015-03-31,$2.05,CB
31,2014-12-31,$1.68,CB
32,2014-09-30,$2.32,CB
33,2014-06-30,$2.28,CB
34,2014-03-31,$2.14,CB
35,2013-12-31,$2.90,CB
36,2013-09-30,$2.66,CB
37,2013-06-30,$2.59,CB
38,2013-03-31,$2.77,CB
39,2012-12-31,$2.23,CB
40,2012-09-30,$1.86,CB
41,2012-06-30,$0.96,CB
42,2012-03-31,$2.84,CB
43,2011-12-31,$2.16,CB
44,2011-09-30,$-0.11,CB
45,2011-06-30,$1.74,CB
46,2011-03-31,$0.73,CB
47,2010-12-31,$2.87,CB
48,2010-09-30,$1.97,CB
49,2010-06-30,$1.98,CB
50,2010-03-31,$2.22,CB
51,2009-12-31,$2.82,CB
52,2009-09-30,$1.46,CB
53,2009-06-30,$1.58,CB
54,2009-03-31,$1.69,CB
0,2022-09-30,$0.76,CHD
1,2022-06-30,$0.76,CHD
2,2022-03-31,$0.83,CHD
3,2021-12-31,$0.65,CHD
4,2021-09-30,$0.92,CHD
5,2021-06-30,$0.87,CHD
6,2021-03-31,$0.88,CHD
7,2020-12-31,$0.60,CHD
8,2020-09-30,$0.85,CHD
9,2020-06-30,$0.75,CHD
10,2020-03-31,$0.92,CHD
11,2019-12-31,$0.57,CHD
12,2019-09-30,$0.62,CHD
13,2019-06-30,$0.55,CHD
14,2019-03-31,$0.70,CHD
15,2018-12-31,$0.57,CHD
16,2018-09-30,$0.58,CHD
17,2018-06-30,$0.49,CHD
18,2018-03-31,$0.63,CHD
19,2017-12-31,$1.58,CHD
20,2017-09-30,$0.52,CHD
21,2017-06-30,$0.29,CHD
22,2017-03-31,$0.51,CHD
23,2016-12-31,$0.42,CHD
24,2016-09-30,$0.47,CHD
25,2016-06-30,$0.43,CHD
26,2016-03-31,$0.43,CHD
27,2015-12-31,$0.42,CHD
28,2015-09-30,$0.45,CHD
29,2015-06-30,$0.28,CHD
30,2015-03-31,$0.40,CHD
31,2014-12-31,$0.40,CHD
32,2014-09-30,$0.43,CHD
33,2014-06-30,$0.33,CHD
34,2014-03-31,$0.37,CHD
35,2013-12-31,$0.33,CHD
36,2013-09-30,$0.38,CHD
37,2013-06-30,$0.31,CHD
38,2013-03-31,$0.38,CHD
39,2012-12-31,$0.29,CHD
40,2012-09-30,$0.33,CHD
41,2012-06-30,$0.28,CHD
42,2012-03-31,$0.33,CHD
43,2011-12-31,$0.22,CHD
44,2011-09-30,$0.27,CHD
45,2011-06-30,$0.29,CHD
46,2011-03-31,$0.29,CHD
47,2010-12-31,$0.16,CHD
48,2010-09-30,$0.24,CHD
49,2010-06-30,$0.26,CHD
50,2010-03-31,$0.28,CHD
51,2009-12-31,$0.18,CHD
52,2009-09-30,$0.25,CHD
53,2009-06-30,$0.20,CHD
54,2009-03-31,$0.22,CHD
0,2022-09-30,$8.97,CI
1,2022-06-30,$4.90,CI
2,2022-03-31,$3.68,CI
3,2021-12-31,$3.38,CI
4,2021-09-30,$4.80,CI
5,2021-06-30,$4.25,CI
6,2021-03-31,$3.30,CI
7,2020-12-31,$11.30,CI
8,2020-09-30,$3.78,CI
9,2020-06-30,$4.73,CI
10,2020-03-31,$3.15,CI
11,2019-12-31,$2.61,CI
12,2019-09-30,$3.57,CI
13,2019-06-30,$3.70,CI
14,2019-03-31,$3.56,CI
15,2018-12-31,$0.39,CI
16,2018-09-30,$3.14,CI
17,2018-06-30,$3.29,CI
18,2018-03-31,$3.72,CI
19,2017-12-31,$1.11,CI
20,2017-09-30,$2.21,CI
21,2017-06-30,$3.15,CI
22,2017-03-31,$2.30,CI
23,2016-12-31,$1.46,CI
24,2016-09-30,$1.76,CI
25,2016-06-30,$1.97,CI
26,2016-03-31,$2.00,CI
27,2015-12-31,$1.64,CI
28,2015-09-30,$2.10,CI
29,2015-06-30,$2.26,CI
30,2015-03-31,$2.04,CI
31,2014-12-31,$1.78,CI
32,2014-09-30,$2.01,CI
33,2014-06-30,$2.12,CI
34,2014-03-31,$1.92,CI
35,2013-12-31,$1.27,CI
36,2013-09-30,$1.95,CI
37,2013-06-30,$1.76,CI
38,2013-03-31,$0.20,CI
39,2012-12-31,$1.41,CI
40,2012-09-30,$1.61,CI
41,2012-06-30,$1.31,CI
42,2012-03-31,$1.28,CI
43,2011-12-31,$0.98,CI
44,2011-09-30,$0.67,CI
45,2011-06-30,$1.43,CI
46,2011-03-31,$1.51,CI
47,2010-12-31,$1.44,CI
48,2010-09-30,$1.13,CI
49,2010-06-30,$1.06,CI
50,2010-03-31,$1.02,CI
51,2009-12-31,$1.20,CI
52,2009-09-30,$1.19,CI
53,2009-06-30,$1.58,CI
54,2009-03-31,$0.76,CI
0,2022-09-30,$-2.64,CINF
1,2022-06-30,$-5.06,CINF
2,2022-03-31,$-1.70,CINF
3,2021-12-31,$9.03,CINF
4,2021-09-30,$0.94,CINF
5,2021-06-30,$4.31,CINF
6,2021-03-31,$3.82,CINF
7,2020-12-31,$6.43,CINF
8,2020-09-30,$2.99,CINF
9,2020-06-30,$5.63,CINF
10,2020-03-31,$-7.56,CINF
11,2019-12-31,$3.80,CINF
12,2019-09-30,$1.49,CINF
13,2019-06-30,$2.59,CINF
14,2019-03-31,$4.22,CINF
15,2018-12-31,$-2.76,CINF
16,2018-09-30,$3.38,CINF
17,2018-06-30,$1.32,CINF
18,2018-03-31,$-0.19,CINF
19,2017-12-31,$3.87,CINF
20,2017-09-30,$0.61,CINF
21,2017-06-30,$0.60,CINF
22,2017-03-31,$1.21,CINF
23,2016-12-31,$0.60,CINF
24,2016-09-30,$1.08,CINF
25,2016-06-30,$0.74,CINF
26,2016-03-31,$1.13,CINF
27,2015-12-31,$0.95,CINF
28,2015-09-30,$1.05,CINF
29,2015-06-30,$1.06,CINF
30,2015-03-31,$0.77,CINF
31,2014-12-31,$1.01,CINF
32,2014-09-30,$1.11,CINF
33,2014-06-30,$0.51,CINF
34,2014-03-31,$0.55,CINF
35,2013-12-31,$0.73,CINF
36,2013-09-30,$0.79,CINF
37,2013-06-30,$0.66,CINF
38,2013-03-31,$0.94,CINF
39,2012-12-31,$1.16,CINF
40,2012-09-30,$0.68,CINF
41,2012-06-30,$0.20,CINF
42,2012-03-31,$0.53,CINF
43,2011-12-31,$0.82,CINF
44,2011-09-30,$0.12,CINF
45,2011-06-30,$-0.31,CINF
46,2011-03-31,$0.38,CINF
47,2010-12-31,$0.76,CINF
48,2010-09-30,$0.95,CINF
49,2010-06-30,$0.17,CINF
50,2010-03-31,$0.42,CINF
51,2009-12-31,$1.50,CINF
52,2009-09-30,$1.05,CINF
53,2009-06-30,$-0.12,CINF
54,2009-03-31,$0.22,CINF
0,2022-08-31,$3.39,CTAS
1,2022-05-31,$2.81,CTAS
2,2022-02-28,$2.97,CTAS
3,2021-11-30,$2.76,CTAS
4,2021-08-31,$3.11,CTAS
5,2021-05-31,$2.47,CTAS
6,2021-02-28,$2.37,CTAS
7,2020-11-30,$2.62,CTAS
8,2020-08-31,$2.78,CTAS
9,2020-05-31,$1.36,CTAS
10,2020-02-29,$2.16,CTAS
11,2019-11-30,$2.27,CTAS
12,2019-08-31,$2.32,CTAS
13,2019-05-31,$2.07,CTAS
14,2019-02-28,$1.85,CTAS
15,2018-11-30,$2.18,CTAS
16,2018-08-31,$1.89,CTAS
17,2018-05-31,$1.66,CTAS
18,2018-02-28,$2.71,CTAS
19,2017-11-30,$1.23,CTAS
20,2017-08-31,$1.96,CTAS
21,2017-05-31,$0.76,CTAS
22,2017-02-28,$1.07,CTAS
23,2016-11-30,$1.29,CTAS
24,2016-08-31,$1.26,CTAS
25,2016-05-31,$1.22,CTAS
26,2016-02-29,$1.05,CTAS
27,2015-11-30,$3.06,CTAS
28,2015-08-31,$0.88,CTAS
29,2015-05-31,$0.90,CTAS
30,2015-02-28,$0.80,CTAS
31,2014-11-30,$1.00,CTAS
32,2014-08-31,$0.93,CTAS
33,2014-05-31,$1.03,CTAS
34,2014-02-28,$0.69,CTAS
35,2013-11-30,$0.70,CTAS
36,2013-08-31,$0.63,CTAS
37,2013-05-31,$0.69,CTAS
38,2013-02-28,$0.60,CTAS
39,2012-11-30,$0.63,CTAS
40,2012-08-31,$0.60,CTAS
41,2012-05-31,$0.60,CTAS
42,2012-02-29,$0.58,CTAS
43,2011-11-30,$0.57,CTAS
44,2011-08-31,$0.52,CTAS
45,2011-05-31,$0.49,CTAS
46,2011-02-28,$0.41,CTAS
47,2010-11-30,$0.38,CTAS
48,2010-08-31,$0.40,CTAS
49,2010-05-31,$0.36,CTAS
50,2010-02-28,$0.32,CTAS
51,2009-11-30,$0.37,CTAS
52,2009-08-31,$0.35,CTAS
53,2009-05-31,$0.03,CTAS
54,2009-02-28,$0.47,CTAS
0,2022-10-31,$0.65,CSCO
1,2022-07-31,$0.68,CSCO
2,2022-04-30,$0.73,CSCO
3,2022-01-31,$0.71,CSCO
4,2021-10-31,$0.70,CSCO
5,2021-07-31,$0.71,CSCO
6,2021-04-30,$0.68,CSCO
7,2021-01-31,$0.60,CSCO
8,2020-10-31,$0.51,CSCO
9,2020-07-31,$0.63,CSCO
10,2020-04-30,$0.65,CSCO
11,2020-01-31,$0.68,CSCO
12,2019-10-31,$0.68,CSCO
13,2019-07-31,$0.52,CSCO
14,2019-04-30,$0.69,CSCO
15,2019-01-31,$0.63,CSCO
16,2018-10-31,$0.77,CSCO
17,2018-07-31,$0.76,CSCO
18,2018-04-30,$0.56,CSCO
19,2018-01-31,$-1.78,CSCO
20,2017-10-31,$0.48,CSCO
21,2017-07-31,$0.47,CSCO
22,2017-04-30,$0.50,CSCO
23,2017-01-31,$0.47,CSCO
24,2016-10-31,$0.46,CSCO
25,2016-07-31,$0.55,CSCO
26,2016-04-30,$0.46,CSCO
27,2016-01-31,$0.62,CSCO
28,2015-10-31,$0.48,CSCO
29,2015-07-31,$0.47,CSCO
30,2015-04-30,$0.47,CSCO
31,2015-01-31,$0.46,CSCO
32,2014-10-31,$0.35,CSCO
33,2014-07-31,$0.43,CSCO
34,2014-04-30,$0.42,CSCO
35,2014-01-31,$0.27,CSCO
36,2013-10-31,$0.37,CSCO
37,2013-07-31,$0.42,CSCO
38,2013-04-30,$0.46,CSCO
39,2013-01-31,$0.59,CSCO
40,2012-10-31,$0.39,CSCO
41,2012-07-31,$0.36,CSCO
42,2012-04-30,$0.40,CSCO
43,2012-01-31,$0.40,CSCO
44,2011-10-31,$0.33,CSCO
45,2011-07-31,$0.23,CSCO
46,2011-04-30,$0.33,CSCO
47,2011-01-31,$0.27,CSCO
48,2010-10-31,$0.34,CSCO
49,2010-07-31,$0.34,CSCO
50,2010-04-30,$0.37,CSCO
51,2010-01-31,$0.32,CSCO
52,2009-10-31,$0.30,CSCO
53,2009-07-31,$0.19,CSCO
54,2009-04-30,$0.23,CSCO
55,2009-01-31,$0.26,CSCO
0,2022-09-30,$1.63,C
1,2022-06-30,$2.19,C
2,2022-03-31,$2.02,C
3,2021-12-31,$1.52,C
4,2021-09-30,$2.15,C
5,2021-06-30,$2.85,C
6,2021-03-31,$3.62,C
7,2020-12-31,$1.92,C
8,2020-09-30,$1.36,C
9,2020-06-30,$0.38,C
10,2020-03-31,$1.06,C
11,2019-12-31,$2.15,C
12,2019-09-30,$2.07,C
13,2019-06-30,$1.95,C
14,2019-03-31,$1.87,C
15,2018-12-31,$1.64,C
16,2018-09-30,$1.73,C
17,2018-06-30,$1.63,C
18,2018-03-31,$1.68,C
19,2017-12-31,$-7.16,C
20,2017-09-30,$1.42,C
21,2017-06-30,$1.28,C
22,2017-03-31,$1.48,C
23,2016-12-31,$1.14,C
24,2016-09-30,$1.24,C
25,2016-06-30,$1.24,C
26,2016-03-31,$1.10,C
27,2015-12-31,$1.03,C
28,2015-09-30,$1.35,C
29,2015-06-30,$1.51,C
30,2015-03-31,$1.51,C
31,2014-12-31,$0.06,C
32,2014-09-30,$0.88,C
33,2014-06-30,$0.03,C
34,2014-03-31,$1.23,C
35,2013-12-31,$0.77,C
36,2013-09-30,$1.00,C
37,2013-06-30,$1.34,C
38,2013-03-31,$1.23,C
39,2012-12-31,$0.39,C
40,2012-09-30,$0.15,C
41,2012-06-30,$0.95,C
42,2012-03-31,$0.95,C
43,2011-12-31,$0.32,C
44,2011-09-30,$1.23,C
45,2011-06-30,$1.09,C
46,2011-03-31,$0.99,C
47,2010-12-31,$0.42,C
48,2010-09-30,$0.72,C
49,2010-06-30,$0.90,C
50,2010-03-31,$1.50,C
51,2009-12-31,$-8.39,C
52,2009-09-30,$-2.70,C
53,2009-06-30,$4.90,C
54,2009-03-31,$-1.80,C
0,2022-09-30,$1.23,CFG
1,2022-06-30,$0.67,CFG
2,2022-03-31,$0.93,CFG
3,2021-12-31,$1.17,CFG
4,2021-09-30,$1.18,CFG
5,2021-06-30,$1.44,CFG
6,2021-03-31,$1.37,CFG
7,2020-12-31,$0.98,CFG
8,2020-09-30,$0.68,CFG
9,2020-06-30,$0.53,CFG
10,2020-03-31,$0.03,CFG
11,2019-12-31,$0.97,CFG
12,2019-09-30,$0.97,CFG
13,2019-06-30,$0.95,CFG
14,2019-03-31,$0.92,CFG
15,2018-12-31,$0.95,CFG
16,2018-09-30,$0.91,CFG
17,2018-06-30,$0.88,CFG
18,2018-03-31,$0.78,CFG
19,2017-12-31,$1.33,CFG
20,2017-09-30,$0.68,CFG
21,2017-06-30,$0.63,CFG
22,2017-03-31,$0.61,CFG
23,2016-12-31,$0.54,CFG
24,2016-09-30,$0.56,CFG
25,2016-06-30,$0.46,CFG
26,2016-03-31,$0.41,CFG
27,2015-12-31,$0.42,CFG
28,2015-09-30,$0.40,CFG
29,2015-06-30,$0.35,CFG
30,2015-03-31,$0.38,CFG
31,2014-12-31,$0.35,CFG
32,2014-09-30,$0.34,CFG
33,2014-06-30,$0.56,CFG
34,2014-03-31,$0.30,CFG
35,2013-12-31,$0.00,CFG
36,2013-09-30,$0.26,CFG
37,2013-06-30,$0.00,CFG
38,2012-12-31,$0.00,CFG
39,2011-12-31,$0.00,CFG
0,2022-09-30,$0.68,CLX
1,2022-06-30,$0.82,CLX
2,2022-03-31,$1.21,CLX
3,2021-12-31,$0.56,CLX
4,2021-09-30,$1.14,CLX
5,2021-06-30,$0.82,CLX
6,2021-03-31,$-0.49,CLX
7,2020-12-31,$2.03,CLX
8,2020-09-30,$3.22,CLX
9,2020-06-30,$2.42,CLX
10,2020-03-31,$1.89,CLX
11,2019-12-31,$1.46,CLX
12,2019-09-30,$1.59,CLX
13,2019-06-30,$1.86,CLX
14,2019-03-31,$1.44,CLX
15,2018-12-31,$1.40,CLX
16,2018-09-30,$1.62,CLX
17,2018-06-30,$1.66,CLX
18,2018-03-31,$1.37,CLX
19,2017-12-31,$1.77,CLX
20,2017-09-30,$1.46,CLX
21,2017-06-30,$1.52,CLX
22,2017-03-31,$1.31,CLX
23,2016-12-31,$1.14,CLX
24,2016-09-30,$1.36,CLX
25,2016-06-30,$1.25,CLX
26,2016-03-31,$1.23,CLX
27,2015-12-31,$1.13,CLX
28,2015-09-30,$1.31,CLX
29,2015-06-30,$1.44,CLX
30,2015-03-31,$1.30,CLX
31,2014-12-31,$0.95,CLX
32,2014-09-30,$0.68,CLX
33,2014-06-30,$1.29,CLX
34,2014-03-31,$1.04,CLX
35,2013-12-31,$0.87,CLX
36,2013-09-30,$1.03,CLX
37,2013-06-30,$1.36,CLX
38,2013-03-31,$1.00,CLX
39,2012-12-31,$0.93,CLX
40,2012-09-30,$1.01,CLX
41,2012-06-30,$1.31,CLX
42,2012-03-31,$1.01,CLX
43,2011-12-31,$0.79,CLX
44,2011-09-30,$0.98,CLX
45,2011-06-30,$1.26,CLX
46,2011-03-31,$1.09,CLX
47,2010-12-31,$0.15,CLX
48,2010-09-30,$1.52,CLX
49,2010-06-30,$1.20,CLX
50,2010-03-31,$1.16,CLX
51,2009-12-31,$0.77,CLX
52,2009-09-30,$1.11,CLX
53,2009-06-30,$1.20,CLX
54,2009-03-31,$1.08,CLX
0,2022-09-30,$1.87,CME
1,2022-06-30,$1.82,CME
2,2022-03-31,$1.95,CME
3,2021-12-31,$1.69,CME
4,2021-09-30,$2.58,CME
5,2021-06-30,$1.42,CME
6,2021-03-31,$1.60,CME
7,2020-12-31,$1.18,CME
8,2020-09-30,$1.15,CME
9,2020-06-30,$1.40,CME
10,2020-03-31,$2.14,CME
11,2019-12-31,$1.31,CME
12,2019-09-30,$1.78,CME
13,2019-06-30,$1.43,CME
14,2019-03-31,$1.39,CME
15,2018-12-31,$1.08,CME
16,2018-09-30,$1.21,CME
17,2018-06-30,$1.66,CME
18,2018-03-31,$1.76,CME
19,2017-12-31,$8.63,CME
20,2017-09-30,$0.91,CME
21,2017-06-30,$1.22,CME
22,2017-03-31,$1.18,CME
23,2016-12-31,$1.10,CME
24,2016-09-30,$1.39,CME
25,2016-06-30,$0.95,CME
26,2016-03-31,$1.09,CME
27,2015-12-31,$0.87,CME
28,2015-09-30,$1.06,CME
29,2015-06-30,$0.78,CME
30,2015-03-31,$0.98,CME
31,2014-12-31,$0.91,CME
32,2014-09-30,$0.86,CME
33,2014-06-30,$0.79,CME
34,2014-03-31,$0.79,CME
35,2013-12-31,$0.57,CME
36,2013-09-30,$0.71,CME
37,2013-06-30,$0.93,CME
38,2013-03-31,$0.71,CME
39,2012-12-31,$0.50,CME
40,2012-09-30,$0.66,CME
41,2012-06-30,$0.74,CME
42,2012-03-31,$0.80,CME
43,2011-12-31,$2.24,CME
44,2011-09-30,$0.95,CME
45,2011-06-30,$0.88,CME
46,2011-03-31,$1.36,CME
47,2010-12-31,$0.58,CME
48,2010-09-30,$0.73,CME
49,2010-06-30,$0.82,CME
50,2010-03-31,$0.72,CME
51,2009-12-31,$0.61,CME
